companyCode,companyName,sapDocNo,reference,sapDocType,businessArea,fiscalYear,postingPeriod,docChqDate,postingDate,amountInLocalCurrency,SOA,localCurrency,amountInDocumentCurrency,documentCurrency,discountBaseAmount,gstAmount,netAmount,withHoldingTaxBaseAmount,withHoldingTaxAmount,vendorCustomer,vendorCustomerName,tradingPartner,text,hdrText,invSOReference,plant,purchasingDocument,deliveryNote,account,accountDescription,offsettingAccount,offsettingAccountName,grirOffsettingAccount,finalOffsettingAccount,finalOffsettingAccountName,wbsElement,postingKey,debitCredit,specialGLInd,reversalIndicator,clearingDocNo,clearingDate,entryDate,entryTime,nationalGST,grossAmountInLocalCurrency,deIndicator,poLine,entryLine
1000,Tata Steel Limited,45050489,R052779761812,KZ,9650,2020,2,24-05-2019,24-05-2019,"391,567.81","391,567.81",INR,"391,567.81",INR,0.00,0.00,"391,567.81",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190524-CAPSH,45050489,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45050489,24-05-2019,24-05-2019,12:02:22 PM,0.00,"391,567.81",,,1
1000,Tata Steel Limited,45052307,R052880024178,KZ,9600,2020,2,27-05-2019,27-05-2019,"573,485.49","573,485.49",INR,"573,485.49",INR,0.00,0.00,"573,485.49",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190527-SERV2,45052307,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45052307,27-05-2019,27-05-2019,3:34:57 PM,0.00,"573,485.49",,,2
1000,Tata Steel Limited,45052307,R052880024178,KZ,9600,2020,2,27-05-2019,27-05-2019,"1,022,401.50","1,022,401.50",INR,"1,022,401.50",INR,0.00,0.00,"1,022,401.50",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190527-SERV2,45052307,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45052307,27-05-2019,27-05-2019,3:34:57 PM,0.00,"1,022,401.50",,,1
1000,Tata Steel Limited,45052307,R052880024178,KZ,9600,2020,2,27-05-2019,27-05-2019,"167,319.33","167,319.33",INR,"167,319.33",INR,0.00,0.00,"167,319.33",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190527-SERV2,45052307,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45052307,27-05-2019,27-05-2019,3:34:57 PM,0.00,"167,319.33",,,3
1000,Tata Steel Limited,45053254,R052980246496,KZ,7000,2020,2,28-05-2019,28-05-2019,"455,749.00","455,749.00",INR,"455,749.00",INR,0.00,0.00,"455,749.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190528-WIRE1,45053254,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45053254,28-05-2019,28-05-2019,3:56:02 PM,0.00,"455,749.00",,,1
1000,Tata Steel Limited,45053840,R190836258838,KZ,9600,2020,2,28-05-2019,28-05-2019,"59,253.32","59,253.32",INR,"59,253.32",INR,0.00,0.00,"59,253.32",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190528-CAPSH,45053840,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45053840,28-05-2019,28-05-2019,4:45:46 PM,0.00,"59,253.32",,,1
1000,Tata Steel Limited,45060535,R060681384314,KZ,7000,2020,3,5/6/2019,5/6/2019,"1,101,628.90","1,101,628.90",INR,"1,101,628.90",INR,0.00,0.00,"1,101,628.90",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190605-WIRE1,45060535,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45060535,5/6/2019,5/6/2019,4:02:49 PM,0.00,"1,101,628.90",,,1
1000,Tata Steel Limited,45062289,R061081841047,KZ,3000,2020,3,7/6/2019,7/6/2019,"4,867,263.00","4,867,263.00",INR,"4,867,263.00",INR,0.00,0.00,"4,867,263.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190607-CRCW1,45062289,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45062289,7/6/2019,7/6/2019,12:37:31 PM,0.00,"4,867,263.00",,,1
1000,Tata Steel Limited,45063145,R061182029681,KZ,7000,2020,3,10/6/2019,10/6/2019,"13,316,974.72","13,316,974.72",INR,"13,316,974.72",INR,0.00,0.00,"13,316,974.72",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190610-WIRE2,45063145,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45063145,10/6/2019,10/6/2019,2:04:24 PM,0.00,"13,316,974.72",,,1
1000,Tata Steel Limited,45064352,R190849591863,KZ,9000,2020,3,11/6/2019,11/6/2019,"174,698.85","174,698.85",INR,"174,698.85",INR,0.00,0.00,"174,698.85",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190611-CAPSH,45064352,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45064352,11/6/2019,11/6/2019,11:24:59 AM,0.00,"174,698.85",,,1
1000,Tata Steel Limited,45070150,R062083539495,KZ,9600,2020,3,19-06-2019,19-06-2019,"800,354.83","800,354.83",INR,"800,354.83",INR,0.00,0.00,"800,354.83",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190619-CAPSH,45070150,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45070150,19-06-2019,19-06-2019,3:40:52 PM,0.00,"800,354.83",,,1
1000,Tata Steel Limited,45074264,R062884657620,KZ,3000,2020,3,25-06-2019,25-06-2019,"1,253,642.00","1,253,642.00",INR,"1,253,642.00",INR,0.00,0.00,"1,253,642.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190625-CRCW1,45074264,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45074264,25-06-2019,25-06-2019,4:32:45 PM,0.00,"1,253,642.00",,,1
1000,Tata Steel Limited,45075615,R062884660465,KZ,7000,2020,3,27-06-2019,27-06-2019,"1,099,759.75","1,099,759.75",INR,"1,099,759.75",INR,0.00,0.00,"1,099,759.75",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190627-WIRE1,45075615,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45075615,27-06-2019,27-06-2019,2:59:36 PM,0.00,"1,099,759.75",,,1
1000,Tata Steel Limited,45077024,R070185096475,KZ,7000,2020,4,1/7/2019,1/7/2019,"4,009,802.73","4,009,802.73",INR,"4,009,802.73",INR,0.00,0.00,"4,009,802.73",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190701-WIRE1,45077024,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45077024,1/7/2019,1/7/2019,2:13:26 PM,0.00,"4,009,802.73",,,1
1000,Tata Steel Limited,45078173,R070485647483,KZ,5010,2020,4,2/7/2019,2/7/2019,"3,143,638.00","3,143,638.00",INR,"3,143,638.00",INR,0.00,0.00,"3,143,638.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190702-SERV2,45078173,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45078173,2/7/2019,2/7/2019,11:10:08 AM,0.00,"3,143,638.00",,,1
1000,Tata Steel Limited,45082766,R190868765322,KZ,9600,2020,4,4/7/2019,4/7/2019,"41,713.00","41,713.00",INR,"41,713.00",INR,0.00,0.00,"41,713.00",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190704-CAPSH,45082766,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45082766,4/7/2019,4/7/2019,3:31:51 PM,0.00,"41,713.00",,,1
1000,Tata Steel Limited,45083161,R070585823582,KZ,3000,2020,4,4/7/2019,4/7/2019,"2,696,044.00","2,696,044.00",INR,"2,696,044.00",INR,0.00,0.00,"2,696,044.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190704-CRCW1,45083161,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45083161,4/7/2019,4/7/2019,5:13:19 PM,0.00,"2,696,044.00",,,1
1000,Tata Steel Limited,45083792,R070886021613,KZ,5030,2020,4,5/7/2019,5/7/2019,"380,140.76","380,140.76",INR,"380,140.76",INR,0.00,0.00,"380,140.76",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190705-SERV2,45083792,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45083792,5/7/2019,5/7/2019,2:39:23 PM,0.00,"380,140.76",,,2
1000,Tata Steel Limited,45083792,R070886021613,KZ,5010,2020,4,5/7/2019,5/7/2019,"464,802.00","464,802.00",INR,"464,802.00",INR,0.00,0.00,"464,802.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190705-SERV2,45083792,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45083792,5/7/2019,5/7/2019,2:39:23 PM,0.00,"464,802.00",,,1
1000,Tata Steel Limited,45086619,R071086499360,KZ,9600,2020,4,9/7/2019,9/7/2019,"1,751,174.73","1,751,174.73",INR,"1,751,174.73",INR,0.00,0.00,"1,751,174.73",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190709-SERV2,45086619,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45086619,9/7/2019,9/7/2019,3:23:32 PM,0.00,"1,751,174.73",,,2
1000,Tata Steel Limited,45086619,R071086499360,KZ,9600,2020,4,9/7/2019,9/7/2019,"470,975.91","470,975.91",INR,"470,975.91",INR,0.00,0.00,"470,975.91",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190709-SERV2,45086619,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45086619,9/7/2019,9/7/2019,3:23:32 PM,0.00,"470,975.91",,,1
1000,Tata Steel Limited,45088348,R071186629134,KZ,3000,2020,4,10/7/2019,10/7/2019,"941,711.00","941,711.00",INR,"941,711.00",INR,0.00,0.00,"941,711.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190710-CRCW1,45088348,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45088348,10/7/2019,10/7/2019,3:25:50 PM,0.00,"941,711.00",,,1
1000,Tata Steel Limited,45089554,R071286835063,KZ,0920,2020,4,11/7/2019,11/7/2019,"672,600.00","672,600.00",INR,"672,600.00",INR,0.00,0.00,"672,600.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190711-COPS2,45089554,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45089554,11/7/2019,11/7/2019,4:34:39 PM,0.00,"672,600.00",,,1
1000,Tata Steel Limited,45093029,R190879077382,KZ,3000,2020,4,17-07-2019,17-07-2019,"73,056.00","73,056.00",INR,"73,056.00",INR,0.00,0.00,"73,056.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190717-CRCW2,45093029,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45093029,17-07-2019,17-07-2019,3:46:18 PM,0.00,"73,056.00",,,1
1000,Tata Steel Limited,45096992,R072588615096,KZ,0920,2020,4,24-07-2019,24-07-2019,"6,143,227.65","6,143,227.65",INR,"6,143,227.65",INR,0.00,0.00,"6,143,227.65",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190724-COPS2,45096992,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45096992,24-07-2019,24-07-2019,3:15:28 PM,0.00,"6,143,227.65",,,1
1000,Tata Steel Limited,45098806,R072688739051,KZ,5010,2020,4,25-07-2019,25-07-2019,"774,670.00","774,670.00",INR,"774,670.00",INR,0.00,0.00,"774,670.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190725-SERV2,45098806,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45098806,25-07-2019,25-07-2019,2:50:19 PM,0.00,"774,670.00",,,1
1000,Tata Steel Limited,45099723,R072988973204,KZ,7000,2020,4,26-07-2019,26-07-2019,"3,625,191.90","3,625,191.90",INR,"3,625,191.90",INR,0.00,0.00,"3,625,191.90",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190726-WIRE1,45099723,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45099723,26-07-2019,26-07-2019,4:08:01 PM,0.00,"3,625,191.90",,,1
1000,Tata Steel Limited,45101010,R073089154707,KZ,5010,2020,4,29-07-2019,29-07-2019,"2,354,996.80","2,354,996.80",INR,"2,354,996.80",INR,0.00,0.00,"2,354,996.80",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190729-SERV2,45101010,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45101010,29-07-2019,29-07-2019,2:18:52 PM,0.00,"2,354,996.80",,,1
1000,Tata Steel Limited,45102232,R073189389352,KZ,9600,2020,4,30-07-2019,30-07-2019,"481,098.26","481,098.26",INR,"481,098.26",INR,0.00,0.00,"481,098.26",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190730-SERV2,45102232,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45102232,30-07-2019,30-07-2019,12:27:06 PM,0.00,"481,098.26",,,2
1000,Tata Steel Limited,45102232,R073189389352,KZ,9600,2020,4,30-07-2019,30-07-2019,"1,057,431.95","1,057,431.95",INR,"1,057,431.95",INR,0.00,0.00,"1,057,431.95",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190730-SERV2,45102232,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45102232,30-07-2019,30-07-2019,12:27:06 PM,0.00,"1,057,431.95",,,1
1000,Tata Steel Limited,45102232,R073189389352,KZ,9600,2020,4,30-07-2019,30-07-2019,"80,419.25","80,419.25",INR,"80,419.25",INR,0.00,0.00,"80,419.25",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190730-SERV2,45102232,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45102232,30-07-2019,30-07-2019,12:27:06 PM,0.00,"80,419.25",,,3
1000,Tata Steel Limited,45105884,R080590028723,KZ,7000,2020,5,2/8/2019,2/8/2019,"1,743,896.04","1,743,896.04",INR,"1,743,896.04",INR,0.00,0.00,"1,743,896.04",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190802-WIRE1,45105884,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45105884,2/8/2019,2/8/2019,2:49:01 PM,0.00,"1,743,896.04",,,1
1000,Tata Steel Limited,45108277,R080690218384,KZ,9600,2020,5,5/8/2019,5/8/2019,"785,573.60","785,573.60",INR,"785,573.60",INR,0.00,0.00,"785,573.60",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190805-SERV2,45108277,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45108277,5/8/2019,5/8/2019,5:01:17 PM,0.00,"785,573.60",,,1
1000,Tata Steel Limited,45108277,R080690218384,KZ,9600,2020,5,5/8/2019,5/8/2019,"206,507.32","206,507.32",INR,"206,507.32",INR,0.00,0.00,"206,507.32",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190805-SERV2,45108277,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45108277,5/8/2019,5/8/2019,5:01:17 PM,0.00,"206,507.32",,,2
1000,Tata Steel Limited,45115912,R082091908384,KZ,0700,2020,5,19-08-2019,19-08-2019,"2,601,900.00","2,601,900.00",INR,"2,601,900.00",INR,0.00,0.00,"2,601,900.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190819-CAPSH,45115912,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45115912,19-08-2019,19-08-2019,3:55:08 PM,0.00,"2,601,900.00",,,1
1000,Tata Steel Limited,45117172,R082192128789,KZ,0700,2020,5,20-08-2019,20-08-2019,"3,658,000.00","3,658,000.00",INR,"3,658,000.00",INR,0.00,0.00,"3,658,000.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190820-CAPSH,45117172,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45117172,20-08-2019,20-08-2019,3:38:40 PM,0.00,"3,658,000.00",,,1
1000,Tata Steel Limited,45117965,R082292309313,KZ,5030,2020,5,21-08-2019,21-08-2019,"254,204.56","254,204.56",INR,"254,204.56",INR,0.00,0.00,"254,204.56",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190821-SERV1,45117965,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45117965,21-08-2019,21-08-2019,3:13:20 PM,0.00,"254,204.56",,,2
1000,Tata Steel Limited,45117965,R082292309313,KZ,9600,2020,5,21-08-2019,21-08-2019,"942,044.98","942,044.98",INR,"942,044.98",INR,0.00,0.00,"942,044.98",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190821-SERV1,45117965,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45117965,21-08-2019,21-08-2019,3:13:20 PM,0.00,"942,044.98",,,4
1000,Tata Steel Limited,45117965,R082292309313,KZ,9600,2020,5,21-08-2019,21-08-2019,"125,252.14","125,252.14",INR,"125,252.14",INR,0.00,0.00,"125,252.14",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190821-SERV1,45117965,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45117965,21-08-2019,21-08-2019,3:13:20 PM,0.00,"125,252.14",,,5
1000,Tata Steel Limited,45117965,R082292309313,KZ,9600,2020,5,21-08-2019,21-08-2019,"447,876.00","447,876.00",INR,"447,876.00",INR,0.00,0.00,"447,876.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190821-SERV1,45117965,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45117965,21-08-2019,21-08-2019,3:13:20 PM,0.00,"447,876.00",,,3
1000,Tata Steel Limited,45117965,R082292309313,KZ,0700,2020,5,21-08-2019,21-08-2019,"2,478,000.00","2,478,000.00",INR,"2,478,000.00",INR,0.00,0.00,"2,478,000.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190821-SERV1,45117965,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45117965,21-08-2019,21-08-2019,3:13:20 PM,0.00,"2,478,000.00",,,1
1000,Tata Steel Limited,45119405,R082392456176,KZ,7000,2020,5,22-08-2019,22-08-2019,"329,886.08","329,886.08",INR,"329,886.08",INR,0.00,0.00,"329,886.08",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190822-WIRE1,45119405,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45119405,22-08-2019,22-08-2019,2:52:05 PM,0.00,"329,886.08",,,1
1000,Tata Steel Limited,45119806,R082392463430,KZ,9500,2020,5,22-08-2019,22-08-2019,"312,778.66","312,778.66",INR,"312,778.66",INR,0.00,0.00,"312,778.66",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190822-SERV2,45119806,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45119806,22-08-2019,22-08-2019,3:31:00 PM,0.00,"312,778.66",,,1
1000,Tata Steel Limited,45122600,R082893004569,KZ,7000,2020,5,27-08-2019,27-08-2019,"18,773,844.95","18,773,844.95",INR,"18,773,844.95",INR,0.00,0.00,"18,773,844.95",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190827-WIRE1,45122600,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45122600,27-08-2019,27-08-2019,3:30:58 PM,0.00,"18,773,844.95",,,1
1000,Tata Steel Limited,45124517,R082993288296,KZ,4500,2020,5,28-08-2019,28-08-2019,"3,211,488.92","3,211,488.92",INR,"3,211,488.92",INR,0.00,0.00,"3,211,488.92",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190828-WIRE1,45124517,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45124517,28-08-2019,28-08-2019,5:04:48 PM,0.00,"3,211,488.92",,,1
1000,Tata Steel Limited,45124517,R082993288296,KZ,7000,2020,5,28-08-2019,28-08-2019,"220,224.47","220,224.47",INR,"220,224.47",INR,0.00,0.00,"220,224.47",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190828-WIRE1,45124517,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45124517,28-08-2019,28-08-2019,5:04:48 PM,0.00,"220,224.47",,,2
1000,Tata Steel Limited,45127109,R090293802628,KZ,1000,2020,6,2/9/2019,2/9/2019,"460,405.50","460,405.50",INR,"460,405.50",INR,0.00,0.00,"460,405.50",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190902-SERV2,45127109,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45127109,2/9/2019,2/9/2019,3:20:05 PM,0.00,"460,405.50",,,1
1000,Tata Steel Limited,45127109,R090293802628,KZ,9000,2020,6,2/9/2019,2/9/2019,"2,858,759.86","2,858,759.86",INR,"2,858,759.86",INR,0.00,0.00,"2,858,759.86",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190902-SERV2,45127109,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45127109,2/9/2019,2/9/2019,3:20:05 PM,0.00,"2,858,759.86",,,2
